,exp,rate_won,ave_w_speed
0,40.0,0.18057618057618058,1.3236755932803235
1,35.0,0.19232196375053517,1.3292313588453666
2,30.0,0.2164835164835165,1.3258935729896153
3,25.0,0.2441158841158841,1.324721098214591
4,20.0,0.2843656343656344,1.3262754790632771
5,15.0,0.32973692973692975,1.3275518669137971
6,10.0,0.4042957042957043,1.3272184931262743
7,5.0,0.4953046953046953,1.3313608490764397
