,exp,rate_won,ave_w_speed
0,40.0,0.43055927214343054,1.3228293475711952
1,35.0,0.4381895332390382,1.3318808924254364
2,30.0,0.500990099009901,1.3187365931642325
3,25.0,0.5346534653465347,1.3330012333974581
4,20.0,0.5782178217821782,1.317344121431325
5,15.0,0.6455445544554456,1.339089106507008
6,10.0,0.7138613861386138,1.342102903270494
7,5.0,0.8158415841584158,1.347996762193329
