,exp,rate_won,ave_w_speed
0,40.0,0.3096066363393096,1.3683108455283781
1,35.0,0.3046676096181047,1.3576637784416434
2,30.0,0.3636963696369637,1.3689982776271452
3,25.0,0.4392079207920792,1.3623641666375896
4,20.0,0.45445544554455447,1.3672262193955413
5,15.0,0.5478547854785478,1.3737602344463722
6,10.0,0.6673267326732674,1.3751068267546358
7,5.0,0.7168316831683168,1.3671094267459964
