,exp,rate_won,ave_w_speed
0,40.0,0.5651592186245652,1.345971287263587
1,35.0,0.5725601131541725,1.3408212335851695
2,30.0,0.6280528052805281,1.3578620177871326
3,25.0,0.6467326732673268,1.35468842795021
4,20.0,0.7044554455445544,1.3492505569823563
5,15.0,0.765016501650165,1.3539219839593761
6,10.0,0.7821782178217822,1.3532539513538058
7,5.0,0.8594059405940594,1.3629252917164447
