,exp,rate_won,ave_w_speed
0,40.0,0.48300776023548303,1.3428740958552763
1,35.0,0.4905233380480905,1.3480473819122478
2,30.0,0.5495049504950495,1.34831825034798
3,25.0,0.5706930693069306,1.3473373526054766
4,20.0,0.65,1.3492902240184368
5,15.0,0.7207920792079208,1.352625276560332
6,10.0,0.7871287128712872,1.3579351162217848
7,5.0,0.803960396039604,1.3605988091042294
