,exp,rate_won,ave_w_speed
0,40.0,0.6398180358576399,1.2688612571325848
1,35.0,0.6857142857142857,1.2681011146976158
2,30.0,0.7161716171617162,1.2729574904207752
3,25.0,0.782970297029703,1.2813009521089502
4,20.0,0.8287128712871287,1.285309540455618
5,15.0,0.8521452145214522,1.307295235039806
6,10.0,0.902970297029703,1.3145262559343625
7,5.0,0.904950495049505,1.3421723817692295
