,exp,rate_won,ave_w_speed
0,40.0,0.6044955846936045,1.3056257418221329
1,35.0,0.6231966053748232,1.305592037059919
2,30.0,0.6547854785478547,1.297150446982438
3,25.0,0.6978217821782178,1.3166984839320153
4,20.0,0.7579207920792079,1.3311488161422795
5,15.0,0.7702970297029703,1.340082349580195
6,10.0,0.8603960396039604,1.3298422950357487
7,5.0,0.9207920792079208,1.354470707411732
