,exp,rate_won,ave_w_speed
0,40.0,0.10462938185710463,1.3705460521366934
1,35.0,0.11287128712871287,1.3874307947448619
2,30.0,0.13333333333333333,1.367045954544688
3,25.0,0.1607920792079208,1.376976975042805
4,20.0,0.19356435643564357,1.3723163720795521
5,15.0,0.201980198019802,1.3767812605904992
6,10.0,0.2851485148514851,1.3751028597412638
7,5.0,0.3722772277227723,1.3700628671148098
