,exp,rate_won,ave_w_speed
0,40.0,0.18544286861118545,1.3534768649583702
1,35.0,0.19236209335219237,1.3516242246615222
2,30.0,0.21188118811881188,1.3512196913779613
3,25.0,0.260990099009901,1.3545444957870174
4,20.0,0.26881188118811883,1.3458647418530567
5,15.0,0.3419141914191419,1.3550728462233554
6,10.0,0.39603960396039606,1.3552684877354488
7,5.0,0.47326732673267324,1.3569664600488671
