,exp,rate_won,ave_w_speed
0,40.0,0.21006154669521007,1.344375319139722
1,35.0,0.22234794908062236,1.3312294586483933
2,30.0,0.2501650165016502,1.325429421962906
3,25.0,0.2748514851485149,1.3383018525424806
4,20.0,0.32623762376237625,1.3457313421656643
5,15.0,0.3696369636963696,1.3471128575169387
6,10.0,0.45445544554455447,1.351611215292203
7,5.0,0.5188118811881188,1.3571267221307233
