,exp,rate_won,ave_w_speed
0,40.0,0.20631522611720632,1.3543876680899762
1,35.0,0.21046676096181047,1.3475708803314654
2,30.0,0.24224422442244226,1.3531337374654318
3,25.0,0.2732673267326733,1.3388247534779965
4,20.0,0.3292079207920792,1.36124177125028
5,15.0,0.3584158415841584,1.3486989419722974
6,10.0,0.4178217821782178,1.3560213872876214
7,5.0,0.5227722772277228,1.368975950249351
