,exp,rate_won,ave_w_speed
0,40.0,0.3136205512443136,1.2838672455585223
1,35.0,0.33154172560113154,1.293599748392151
2,30.0,0.36402640264026404,1.3011147815107276
3,25.0,0.39603960396039606,1.2945164718195146
4,20.0,0.4698019801980198,1.292352946649747
5,15.0,0.5042904290429043,1.3028721742334457
6,10.0,0.596039603960396,1.315335167736596
7,5.0,0.6633663366336634,1.3229642837823088
