,exp,rate_won,ave_w_speed
0,40.0,0.13647310677013647,1.3234711526308887
1,35.0,0.13663366336633664,1.3344400055729086
2,30.0,0.16633663366336635,1.3343230776905775
3,25.0,0.19247524752475248,1.333399497290638
4,20.0,0.22326732673267327,1.3343839759094933
5,15.0,0.2646864686468647,1.3410367568726638
6,10.0,0.3089108910891089,1.3414053604755192
7,5.0,0.4514851485148515,1.3567186881969509
